date,ticker,rank,avg_dollar_volume_20d,alpaca_tradable,price_d_minus_1
2025-03-12,SPY,1,36007697574.149,True,555.92
2025-03-12,NVDA,2,34619241584.5565,True,108.76
2025-03-12,TSLA,3,29962055041.624992,True,230.58
2025-03-12,QQQ,4,21196590311.934,True,471.6
2025-03-12,AAPL,5,11777380937.422499,True,220.84
2025-03-12,PLTR,6,11173614842.714,True,78.05
2025-03-12,META,7,10810525593.997997,True,605.71
2025-03-12,MSFT,8,9854165166.53,True,380.45
2025-03-12,AMZN,9,9214655338.277,True,196.59
2025-03-12,IWM,10,6609518382.043999,True,200.75
2025-03-12,AVGO,11,6367133897.846001,True,190.09
2025-03-12,SMCI,12,5969305230.086,True,40.84
2025-03-12,TQQQ,13,5807128624.779,True,29.555
2025-03-12,BABA,14,5751524442.539,True,139.02
2025-03-12,MSTR,15,5646946960.435,True,260.59
2025-03-12,GOOGL,16,5594585836.334001,True,164.04
2025-03-12,NFLX,17,4348496816.732,True,89.51
2025-03-12,APP,18,4204512185.6275,True,257.76
2025-03-12,AMD,19,3721236748.0705004,True,96.76
2025-03-12,GOOG,20,3542038570.8345003,True,165.98
2025-03-12,TLT,21,3533704273.3355,True,90.4
2025-03-12,TSM,22,3427432041.7664995,True,170.97
2025-03-12,LQD,23,3227610177.4255,True,107.98
2025-03-12,VOO,24,3219926268.2455,True,511.28
2025-03-12,IVV,25,3175327998.5695,True,558.64
2025-03-12,INTC,26,3155575421.8720007,True,19.78
2025-03-12,LLY,27,3137360743.8089995,True,824.06
2025-03-12,HYG,28,3077950385.537,True,78.87
2025-03-12,UNH,29,2813050948.7119994,True,486.04
2025-03-12,XLF,30,2802960966.6325006,True,47.61
2025-03-12,JPM,31,2709330225.0095,True,229.14
2025-03-12,COIN,32,2683883836.1045,True,191.69
2025-03-12,IBIT,33,2620703006.762,True,47.24
2025-03-12,V,34,2531747664.6355,True,332.14
2025-03-12,SQQQ,35,2517364737.506,True,194
2025-03-12,HOOD,36,2393809239.6219997,True,36.36
2025-03-12,CRM,37,2385108899.5555,True,277.05
2025-03-12,COST,38,2375784200.1335,True,930.49
2025-03-12,WMT,39,2316412437.6439996,True,87.44
2025-03-12,FXI,40,2305409880.399,True,36.39
2025-03-12,SOXL,41,2252837163.1,True,17.41
2025-03-12,GLD,42,2238586489.5745,True,269.16
2025-03-12,CRWD,43,1972880076.4780002,True,329.75
